Id,Value
1344,-11.451022397439997
1345,-2.493652502708222
1346,-2.493652502708222
1347,-2.482368063078398
1348,-2.493652502708222
1349,-11.48942083784703
1350,-11.48942083784703
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,-2.493652502708222
1358,-2.493652502708222
1359,-2.482368063078398
1360,-2.493652502708222
1361,-11.48942083784703
1362,-11.48942083784703
1363,-2.4706134384639964
1364,-2.4706134384639964
1365,-2.4183706623999988
1366,-2.4706134384639964
1367,-11.451022397439997
1368,-11.451022397439997
1369,-2.3639511040000003
1370,-2.3639511040000003
1371,-2.3639511040000003
1372,-2.122086400000004
1373,-11.273251839999995
1374,-11.273251839999995
1375,-2.482368063078398
1376,-2.482368063078398
1377,-2.4823680630784026
1378,-2.4510223974400063
1379,-11.470613438464005
1380,-11.470613438464005
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,-2.470613438464001
1388,-2.470613438464001
1389,-2.470613438464001
1390,-2.418370662400007
1391,-11.451022397439997
1392,-11.451022397439997
1393,-2.482368063078398
1394,-2.482368063078398
1395,-2.4510223974400063
1396,-2.482368063078398
1397,-11.470613438464005
1398,-11.470613438464005
1399,-2.451022397439998
1400,-2.4510223974400023
1401,-2.3639511040000043
1402,-2.4510223974400023
1403,-11.418370662400003
1404,-11.418370662400003
1405,-2.482368063078398
1406,-2.482368063078398
1407,-2.4510223974400063
1408,-2.482368063078398
1409,-11.470613438464005
1410,-11.470613438464005
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,-0.7504000000000028
1418,2.3599999999999963
1419,-0.7504000000000028
1420,2.3599999999999963
1421,-8.583999999999994
1422,-8.583999999999994
1423,-1.8701440000000038
1424,-1.8701440000000018
1425,-0.7504000000000028
1426,-1.8701440000000018
1427,-10.450239999999992
1428,-10.450239999999992
1429,-0.7504000000000028
1430,-0.7504000000000028
1431,-0.7504000000000028
1432,2.3599999999999963
1433,-8.583999999999994
1434,-8.583999999999994
1435,-1.450240000000004
1436,-1.450240000000004
1437,0.41599999999999737
1438,-1.450240000000002
1439,-9.750399999999994
1440,-9.750399999999994
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,-2.4894208378470393
1448,-2.4894208378470393
1449,-2.4894208378470393
1450,-2.470613438464001
1451,-11.482368063078402
1452,-11.482368063078402
1453,-2.4183706623999988
1454,-2.418370662400003
1455,-2.418370662400003
1456,-2.273251840000004
1457,-11.363951104
1458,-11.363951104
1459,-2.482368063078398
1460,-2.482368063078398
1461,-2.482368063078398
1462,-2.451022397439998
1463,-11.470613438463987
1464,-11.470613438463987
1465,-2.4894208378470393
1466,-2.470613438464001
1467,-2.470613438464001
1468,-2.4894208378470393
1469,-11.482368063078402
1470,-11.482368063078402
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,-2.4894208378470393
1478,-2.470613438464001
1479,-2.470613438464001
1480,-2.4894208378470393
1481,-11.482368063078402
1482,-11.482368063078402
1483,-2.451022397439998
1484,-2.3639511040000003
1485,-2.3639511040000003
1486,-2.451022397439998
1487,-11.418370662400003
1488,-11.418370662400003
1489,-2.4183706623999988
1490,-2.418370662400003
1491,-2.418370662400003
1492,-2.273251840000004
1493,-11.363951104
1494,-11.363951104
1495,-2.4894208378470393
1496,-2.4894208378470393
1497,-2.4894208378470437
1498,-2.470613438464005
1499,-11.482368063078402
1500,-11.482368063078402
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,-2.482368063078398
1508,-2.4823680630784026
1509,-2.4823680630784026
1510,-2.4510223974400063
1511,-11.470613438464005
1512,-11.470613438464005
1513,-2.470613438464001
1514,-2.470613438464001
1515,-2.418370662400007
1516,-2.470613438464001
1517,-11.451022397439997
1518,-11.451022397439997
1519,-2.4183706623999988
1520,-2.4183706623999988
1521,-2.273251840000004
1522,-2.418370662400003
1523,-11.363951104
1524,-11.363951104
1525,-2.470613438464001
1526,-2.470613438464001
1527,-2.418370662400007
1528,-2.470613438464001
1529,-11.451022397439997
1530,-11.451022397439997
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,-1.450240000000004
1538,-1.450240000000004
1539,-1.450240000000002
1540,0.41599999999999737
1541,-9.750399999999994
1542,-9.750399999999994
1543,-1.450240000000004
1544,0.41599999999999737
1545,0.41599999999999737
1546,-1.450240000000002
1547,-9.750399999999994
1548,-9.750399999999994
1549,-1.450240000000004
1550,-1.450240000000004
1551,-1.450240000000002
1552,0.41599999999999737
1553,-9.750399999999994
1554,-9.750399999999994
1555,-0.7504000000000028
1556,-0.7504000000000028
1557,2.3599999999999963
1558,-0.7504000000000028
1559,-8.583999999999994
1560,-8.583999999999994
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,-2.493652502708222
1568,-2.493652502708222
1569,-2.493652502708222
1570,-2.482368063078398
1571,-11.48942083784703
1572,-11.48942083784703
1573,-2.4510223974400023
1574,-2.4510223974400023
1575,-2.4510223974400023
1576,-2.3639511040000043
1577,-11.418370662400003
1578,-11.418370662400003
1579,-2.4894208378470393
1580,-2.4894208378470393
1581,-2.4894208378470393
1582,-2.4706134384639964
1583,-11.482368063078384
1584,-11.482368063078384
1585,-2.4823680624672906
1586,-2.4510223974400023
1587,-2.4510223974400023
1588,-2.482368063070311
1589,-11.470613437437514
1590,-11.470613422466354
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,-2.482368062992384
1598,-2.4510223974400023
1599,-2.4510223974400023
1600,-2.4823680628758984
1601,-11.470613393409756
1602,-11.470613418784314
1603,-2.4183706622932606
1604,-2.27325184
1605,-2.273251840000036
1606,-2.4183706614700182
1607,-11.363951084809399
1608,-11.36395110371781
1609,-2.4510223974400023
1610,-2.4510223974400023
1611,-2.4510223974400023
1612,-2.3639511040000043
1613,-11.418370662400003
1614,-11.418370662400003
1615,-2.4936525027082266
1616,-2.493652502708222
1617,-2.4936525027082266
1618,-2.4823680630784066
1619,-11.489420837847032
1620,-11.489420837847032
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,-2.4894208378470393
1628,-2.4894208378470393
1629,-2.4894208378470393
1630,-2.470613438464005
1631,-11.482368063078402
1632,-11.482368063078402
1633,-2.3639511040000043
1634,-2.4510223974400023
1635,-2.451022397439998
1636,-2.4510223974400023
1637,-11.418370662400003
1638,-11.418370662400003
1639,-2.122086400000004
1640,-2.3639511040000003
1641,-2.3639511040000003
1642,-2.3639511040000003
1643,-11.273251839999995
1644,-11.273251839999995
1645,-2.3639511040000043
1646,-2.4510223974400023
1647,-2.451022397439998
1648,-2.4510223974400023
1649,-11.418370662400003
1650,-11.418370662400003
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,-1.8701440000000018
1658,-1.8701440000000018
1659,-1.8701440000000018
1660,-0.7504000000000028
1661,-10.450239999999992
1662,-10.450239999999992
1663,-0.7504000000000008
1664,2.3599999999999963
1665,2.3599999999999963
1666,-0.7504000000000028
1667,-8.583999999999994
1668,-8.583999999999994
1669,-1.8701440000000018
1670,-1.8701440000000018
1671,-1.8701440000000038
1672,-0.7504000000000028
1673,-10.450239999999992
1674,-10.450239999999992
1675,5.599999999999993
1676,0.41599999999999737
1677,0.41599999999999737
1678,0.41599999999999737
1679,-6.640000000000003
1680,-6.640000000000003
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,-2.49619150162493
1688,-2.49619150162493
1689,-2.493652502708222
1690,-2.4894208378470393
1691,-11.49365250270814
1692,-11.493652502708153
1693,-2.470613438464001
1694,-2.470613438464001
1695,-2.4510223974400023
1696,-2.418370662400003
1697,-11.45102239743994
1698,-11.451022397439978
1699,-2.493652502708222
1700,-2.493652502708222
1701,-2.4894208378470393
1702,-2.482368063078398
1703,-11.489420837846662
1704,-11.489420837845552
1705,-2.470613438352682
1706,-2.418370662400003
1707,-2.4510223974357928
1708,-2.4706134383635305
1709,-11.45102239250612
1710,-11.451022375589336
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,-2.47061343835001
1718,-2.418370662400007
1719,-2.4510223972884173
1720,-2.4706134384610974
1721,-11.451022393438805
1722,-11.451022394141583
1723,-2.3639511039078793
1724,-2.122086400000004
1725,-2.2732518399767017
1726,-2.363951103971601
1727,-11.273251838461627
1728,-11.273251837132683
1729,-2.470613438464001
1730,-2.4706134384640004
1731,-2.4510223974400023
1732,-2.418370662400003
1733,-11.45102239743984
1734,-11.4510223974397
1735,-2.4961915016067833
1736,-2.496191501596243
1737,-2.493652502666581
1738,-2.4894208378470437
1739,-11.493652451977054
1740,-11.493652492338903
1741,0.0
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,-2.493652502708222
1748,-2.493652502708222
1749,-2.4894208378470357
1750,-2.4823680630784026
1751,-11.489420837846996
1752,-11.489420837846904
1753,-2.4183706623999988
1754,-2.4706134384205387
1755,-2.4510223974009735
1756,-2.418370662400003
1757,-11.451022384701824
1758,-11.451022388051937
1759,-2.27325184
1760,-2.4183706622480026
1761,-2.363951103937084
1762,-2.27325184
1763,-11.363951101899888
1764,-11.363951082765748
1765,-2.4183706623999988
1766,-2.470613438430653
1767,-2.451022397418517
1768,-2.418370662400003
1769,-11.451022391961251
1770,-11.451022389850342
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,-2.1220864
1778,-2.1220864
1779,-1.8701440000000018
1780,-1.450240000000004
1781,-10.87014399999999
1782,-10.87014399999999
1783,0.4158911135480625
1784,5.599999999999993
1785,2.3592389599246495
1786,0.4158729617380891
1787,-6.639845146455712
1788,-6.639946008443625
1789,-2.1220864
1790,-2.1220864
1791,-1.8701440000000018
1792,-1.450240000000004
1793,-10.87014399999999
1794,-10.87014399999999
1795,2.3599999999999963
1796,-0.7504000000000008
1797,0.41599999999999737
1798,2.3599999999999963
1799,-8.583999999999994
1800,-8.583999999999994
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,-2.4823680456269615
1808,-2.4510223974400023
1809,-2.4706133777868695
1810,-2.4706134030965585
1811,-11.470582157851446
1812,-11.470593218892528
1813,-2.3639510582897048
1814,-2.122086400000004
1815,-2.273251339228387
1816,-2.2732518162290405
1817,-11.273233962461717
1818,-11.273028277127604
1819,-2.470613421420784
1820,-2.418370662400003
1821,-2.451022351351901
1822,-2.451022386106422
1823,-11.450999770808975
1824,-11.451012545126506
1825,-2.497714890757082
1826,-2.493652502708222
1827,-2.496191490809764
1828,-2.4961914906457134
1829,-11.49618616984313
1830,-11.496187135349896
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,-2.497714892063522
1838,-2.493652502708222
1839,-2.496191497385657
1840,-2.4961914794354523
1841,-11.496172741474433
1842,-11.496160268102196
1843,-2.4894207804437656
1844,-2.4706134384639964
1845,-2.482368055261698
1846,-2.482368052141673
1847,-11.48236758991144
1848,-11.482345200450304
1849,-1.450240000000004
1850,-2.1220864
1851,-1.8701440000000038
1852,-1.8701440000000038
1853,-10.87014399999999
1854,-10.87014399999999
1855,-2.3639511040000043
1856,-2.4510223974400023
1857,-2.418370662400003
1858,-2.418370662400003
1859,-11.418370662400003
1860,-11.418370662400003
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,-2.273251840000004
1868,-2.418370662400003
1869,-2.3639511040000003
1870,-2.3639511040000003
1871,-11.363951104
1872,-11.363951104
1873,-2.4936524116827194
1874,-2.482368063078398
1875,-2.48942079202606
1876,-2.489420707579748
1877,-11.489386195426656
1878,-11.489407267770643
1879,-2.482367942371075
1880,-2.4510223974400023
1881,-2.4706134176389063
1882,-2.4706133902880976
1883,-11.470598339158702
1884,-11.470585492120687
1885,-2.4936524633356694
1886,-2.482368063078398
1887,-2.4894206182708114
1888,-2.489420834601458
1889,-11.489416590548299
1890,-11.489420628481186
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,-0.7504000000000028
1898,2.3599999999999963
1899,0.41599999999999737
1900,0.41599999999999737
1901,-8.583999999999994
1902,-8.583999999999994
1903,-2.27325184
1904,-1.8701440000000038
1905,-2.1220864
1906,-2.1220864
1907,-11.122086399999999
1908,-11.122086399999999
1909,10.999999999999991
1910,2.3599999999999963
1911,5.599999999999993
1912,5.599999999999993
1913,-3.400000000000006
1914,-3.400000000000006
1915,-2.1220864
1916,-1.450240000000004
1917,-1.8701440000000038
1918,-1.8701440000000038
1919,-10.87014399999999
1920,-10.87014399999999
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,-2.489420835247586
1928,-2.470613438464001
1929,-2.489420831894272
1930,-2.482368061791728
1931,-11.482367945979938
1932,-11.482367478130774
1933,-2.418370655742772
1934,-2.273251840000004
1935,-2.418370661413598
1936,-2.3639510648689726
1937,-11.363950332224455
1938,-11.363950338254885
1939,-2.4823680594414044
1940,-2.451022397439998
1941,-2.4823679803885716
1942,-2.4706134331744325
1943,-11.470613382529343
1944,-11.470611216777456
1945,-2.4961914940894476
1946,-2.4894208378470393
1947,-2.4894208378470393
1948,-2.4936525001397434
1949,-11.493637591652075
1950,-11.493652231407596
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,0.0
1957,-2.4961914829460294
1958,-2.4894208378470393
1959,-2.4894208378470393
1960,-2.4936524668122972
1961,-11.493649652577131
1962,-11.493651599650063
1963,-2.482368044349707
1964,-2.451022397439998
1965,-2.451022397439998
1966,-2.470613416810154
1967,-11.470604586876322
1968,-11.470574343532634
1969,-2.418370659471963
1970,-2.273251840000004
1971,-2.418370656712877
1972,-2.363951100825098
1973,-11.363949499249872
1974,-11.363949118533274
1975,-2.4894208378470375
1976,-2.470613438464001
1977,-2.4894208378469505
1978,-2.482368063078396
1979,-11.482368063078066
1980,-11.482368063078322
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,-2.48236805953493
1988,-2.4510223974400063
1989,-2.4823680628240288
1990,-2.4706134376702544
1991,-11.470612375408171
1992,-11.470612480459597
1993,-2.4894207792642367
1994,-2.470613438464001
1995,-2.470613438464001
1996,-2.4823679836207173
1997,-11.482362323268449
1998,-11.48236134934683
1999,-2.4706133449722305
2000,-2.418370662400003
2001,-2.4183706623999988
2002,-2.451022281966038
2003,-11.451011353765638
2004,-11.451005750085377
2005,-2.4894207545109275
2006,-2.470613438464001
2007,-2.470613438464001
2008,-2.482368035454038
2009,-11.482351609069273
2010,-11.482366437488976
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,-1.4500356638752405
2018,0.41599999999999737
2019,-1.4496863094250212
2020,-0.7526481834905552
2021,-9.700832323624615
2022,-9.721306190505885
2023,-2.1032540553032084
2024,-1.450240000000004
2025,-1.450332587868135
2026,-1.8686927872188008
2027,-10.85409318157086
2028,-10.819120801272181
2029,-1.4537982718296034
2030,0.41599999999999737
2031,-1.449591789326498
2032,-0.7524780771163242
2033,-9.71470316223314
2034,-9.73798637423141
2035,-1.85248702580046
2036,-0.7504000000000028
2037,-0.7516747163220816
2038,-1.4497459840345517
2039,-10.337219778840257
2040,-10.444311861197255
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,-2.493652470930096
2048,-2.482368063078398
2049,-2.4894208345741746
2050,-2.482368063078398
2051,-11.489419634834173
2052,-11.489419524128492
2053,-2.451022276527076
2054,-2.3639511040000003
2055,-2.4183706460237304
2056,-2.3639511040000003
2057,-11.41836927947165
2058,-11.41834996522622
2059,-2.4894208238072184
2060,-2.4706134384639964
2061,-2.482368059706481
2062,-2.4706134384639964
2063,-11.482354319328111
2064,-11.48232492243708
2065,-2.493652496457985
2066,-2.482368063078398
2067,-2.4894208337171855
2068,-2.4936525009472836
2069,-11.489420671575672
2070,-11.489420784536478
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,-2.4936525013414172
2078,-2.482368063078398
2079,-2.4894208357288847
2080,-2.493652500484287
2081,-11.489419528907774
2082,-11.489420497350299
2083,-2.4706134331083063
2084,-2.4183706623999988
2085,-2.4510223891566745
2086,-2.4706134030889766
2087,-11.451019632588375
2088,-11.451021305729835
2089,-2.4510222514903375
2090,-2.3639511040000003
2091,-2.4183706402001213
2092,-2.3639511040000003
2093,-11.418369603699059
2094,-11.418347583936379
2095,-2.493652497433747
2096,-2.4823680630784026
2097,-2.4894208136222473
2098,-2.482368063078398
2099,-11.489412932633828
2100,-11.489417761810023
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,-2.4894208307361056
2108,-2.470613438464001
2109,-2.482368049575536
2110,-2.470613438464001
2111,-11.48236709305017
2112,-11.482364502519339
2113,-2.482368049191641
2114,-2.4510223974400023
2115,-2.4706134369459924
2116,-2.48236806161583
2117,-11.47060824381703
2118,-11.470613023519334
2119,-2.4510223974398584
2120,-2.3639511040000003
2121,-2.418370662399851
2122,-2.451022397439644
2123,-11.418370662361408
2124,-11.418370662361498
2125,-2.4823680592227566
2126,-2.4510223974400023
2127,-2.470613430294508
2128,-2.482368058657013
2129,-11.470605537615413
2130,-11.470613380918053
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,-1.851431265614038
2138,-0.7504000000000028
2139,-1.4497131950630777
2140,-0.7539677960784175
2141,-10.414780894304599
2142,-10.324757599600883
2143,-1.8693205809958426
2144,-0.7504000000000028
2145,-1.450181995234156
2146,-1.8692031059893013
2147,-10.436598025458933
2148,-10.444951899052151
2149,-1.8582991326900176
2150,-0.7504000000000028
2151,-1.4500581848989968
2152,-0.7522525024982516
2153,-10.439059900270856
2154,-10.441238264308497
2155,-1.4504606623312128
2156,0.41599999999999737
2157,-0.7572829732112973
2158,-1.4492710662792165
2159,-9.717860922114198
2160,-9.657309808325211
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,-2.496191500041604
2168,-2.4894208378470393
2169,-2.49619149668938
2170,-2.4936524108605385
2171,-11.49364609583871
2172,-11.493650481855173
2173,-2.470613425628288
2174,-2.418370662400003
2175,-2.470613430145132
2176,-2.4510223942263347
2177,-11.451020728786741
2178,-11.451022176719244
2179,-2.493652500751719
2180,-2.482368063078398
2181,-2.4936524889602985
2182,-2.489420831784322
2183,-11.489417003178831
2184,-11.489411766660668
2185,-2.489420733666849
2186,-2.470613438464001
2187,-2.470613438464001
2188,-2.482367927181423
2189,-11.482346996745564
2190,-11.482363365886103
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,-2.4894207570922893
2198,-2.470613438464001
2199,-2.470613438464001
2200,-2.482368051950248
2201,-11.482342439956039
2202,-11.482314704738902
2203,-2.451019966532429
2204,-2.3639511040000003
2205,-2.3639511040000003
2206,-2.418369936535718
2207,-11.418328256606198
2208,-11.41829794284862
2209,-2.4706132586823673
2210,-2.418370662400007
2211,-2.4706134265706328
2212,-2.4510223963016533
2213,-11.451019215310652
2214,-11.451015264406506
2215,-2.496191494013419
2216,-2.4894208378470437
2217,-2.4961915011509577
2218,-2.493652500841753
2219,-11.493651720511856
2220,-11.4936436421663
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,-2.493652490121351
2228,-2.4823680630784026
2229,-2.4936525012681416
2230,-2.489420832864031
2231,-11.48941439512102
2232,-11.489420121944315
2233,-2.273251840000004
2234,-2.418370662400003
2235,-2.4183706623999988
2236,-2.3639511040000003
2237,-11.363951104
2238,-11.363951104
2239,-1.8701440000000038
2240,-2.27325184
2241,-2.27325184
2242,-2.1220864
2243,-11.122086399999999
2244,-11.122086399999999
2245,-2.273251840000004
2246,-2.418370662400003
2247,-2.4183706623999988
2248,-2.3639511040000003
2249,-11.363951104
2250,-11.363951104
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,-2.1220864
2258,-1.450240000000004
2259,-2.1220864
2260,-1.8701440000000018
2261,-10.87014399999999
2262,-10.87014399999999
2263,-1.450240000000002
2264,0.41599999999999737
2265,0.41599999999999737
2266,-0.7504000000000028
2267,-9.750399999999994
2268,-9.750399999999994
2269,-2.1220864
2270,-1.450240000000004
2271,-2.1220864
2272,-1.8701440000000038
2273,-10.87014399999999
2274,-10.87014399999999
2275,10.999999999999991
2276,2.3599999999999963
2277,2.3599999999999963
2278,5.599999999999993
2279,-3.400000000000006
2280,-3.400000000000006
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,-2.497714889404959
2288,-2.493652502708222
2289,-2.496191494397008
2290,-2.493652502708222
2291,-11.496172495025881
2292,-11.496189261411079
2293,-2.4823680503779695
2294,-2.4510223974400023
2295,-2.470613395292568
2296,-2.4510223974400023
2297,-11.470571096736826
2298,-11.470514384805433
2299,-2.4961914864631765
2300,-2.4894208378470393
2301,-2.4936524954941643
2302,-2.4894208378470393
2303,-11.493646722838625
2304,-11.493647666191242
2305,-2.4823680445277363
2306,-2.4510223974400023
2307,-2.47061343361432
2308,-2.482368038017357
2309,-11.470611808986593
2310,-11.470607660092227
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,-2.4823680553402467
2318,-2.4510223974400023
2319,-2.4706134175894903
2320,-2.482368034666654
2321,-11.470611762339544
2322,-11.470609606443233
2323,-2.418370586626962
2324,-2.273251840000004
2325,-2.363950781096437
2326,-2.4183704677353055
2327,-11.363949620667935
2328,-11.363947764724138
2329,-2.482368037040622
2330,-2.4510223974400023
2331,-2.470613409098452
2332,-2.4510223974400023
2333,-11.47054713400794
2334,-11.470606276476854
2335,-2.497714800740901
2336,-2.4936525027082266
2337,-2.4961914989216107
2338,-2.4936525027082266
2339,-11.496156884324062
2340,-11.496184923127105
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,-2.4961914895407755
2348,-2.4894208378470393
2349,-2.4936524537536524
2350,-2.4894208378470393
2351,-11.493644473405395
2352,-11.49362361161795
2353,-2.3639511040000003
2354,-2.4510223974399934
2355,-2.418370662399992
2356,-2.3639511040000003
2357,-11.41837066239795
2358,-11.418370662397502
2359,-2.122086400000004
2360,-2.3639511040000003
2361,-2.2732518399999604
2362,-2.1220864
2363,-11.273251839999237
2364,-11.273251839986791
2365,-2.3639511040000003
2366,-2.4510223974399907
2367,-2.41837066239991
2368,-2.3639511040000003
2369,-11.418370662387884
2370,-11.418370662298544
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,-2.2724141905700006
2378,-1.8701472740382727
2379,-2.122032331915872
2380,-1.8701440000000038
2381,-11.114123542053182
2382,-11.117798541107001
2383,-0.7504739471053998
2384,2.3599999999999963
2385,0.4125654344624555
2386,-0.7504641078356156
2387,-8.548822398303775
2388,-8.563228095344936
2389,-2.2730376866937565
2390,-1.8701810147395181
2391,-2.1218813263103384
2392,-1.8701440000000038
2393,-11.120607476893056
2394,-11.107016027901432
2395,5.599999999999993
2396,0.41599999999999737
2397,2.3599999999999963
2398,5.599999999999993
2399,-6.640000000000003
2400,-6.640000000000003
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,-2.4823661326027104
2408,-2.470613438464001
2409,-2.48235664835942
2410,-2.4823192783665364
2411,-11.477392149838453
2412,-11.470767732711947
2413,-2.363918005030508
2414,-2.27325184
2415,-2.363895347468001
2416,-2.3638643107858206
2417,-11.35277131814926
2418,-11.340439338950484
2419,-2.470585879504788
2420,-2.4510223974400023
2421,-2.470603883656466
2422,-2.47061012465745
2423,-11.454459431515957
2424,-11.455160437474664
2425,-2.4977132454715667
2426,-2.49619150162493
2427,-2.497711410447687
2428,-2.497712889327802
2429,-11.494160834656736
2430,-11.49531600584098
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,-2.497712799650207
2438,-2.49619150162493
2439,-2.4977132592963565
2440,-2.4977138292623704
2441,-11.494997876653555
2442,-11.495760690213913
2443,-2.4894155639966162
2444,-2.482368063078398
2445,-2.489400536134185
2446,-2.4894191595765776
2447,-11.486819731288584
2448,-11.477587529859363
2449,-1.450240000000004
2450,-1.8701440000000018
2451,-1.450240000000004
2452,-1.450240000000004
2453,-0.7504000000000028
2454,-10.450239999999992
2455,-2.3639511040000003
2456,-2.418370662400003
2457,-2.3639511040000003
2458,-2.3639511040000003
2459,-2.273251840000004
2460,-11.363951104
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,-2.27325184
2468,-2.3639511040000003
2469,-2.27325184
2470,-2.27325184
2471,-2.122086400000004
2472,-11.273251839999995
2473,-2.4936505846038077
2474,-2.4894208378470393
2475,-2.4936498356159937
2476,-2.493648344122519
2477,-11.486937619603134
2478,-11.490956394719992
2479,-2.482304505249605
2480,-2.470613438464001
2481,-2.4823541991890345
2482,-2.4823492626375883
2483,-11.47143615233565
2484,-11.474788163881646
2485,-2.4936473054756165
2486,-2.4894208378470393
2487,-2.4936463139274796
2488,-2.493649787666201
2489,-11.4909834454896
2490,-11.491859446460577
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,-0.7504000000000028
2498,0.41599999999999737
2499,-0.7504000000000028
2500,-0.7504000000000028
2501,-9.750399999999994
2502,-1.450240000000002
2503,-2.27325184
2504,-2.122086400000004
2505,-2.27325184
2506,-2.27325184
2507,-11.273251839999995
2508,-2.3639511040000003
2509,10.999999999999991
2510,5.599999999999993
2511,10.999999999999991
2512,10.999999999999991
2513,1.9999999999999922
2514,19.99999999999999
2515,-2.1220864
2516,-1.8701440000000038
2517,-2.1220864
2518,-2.1220864
2519,-11.122086399999999
2520,-2.27325184
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,-2.4893929116504268
2528,-2.482368063078398
2529,-2.4936169443510723
2530,-2.4894110679576658
2531,-11.473874409832236
2532,-11.485342984358423
2533,-2.4183595764939363
2534,-2.3639511040000003
2535,-2.450987818289893
2536,-2.4183674381678486
2537,-11.417137733097078
2538,-11.413527259971827
2539,-2.4823659547565646
2540,-2.4706134384639964
2541,-2.4894094345941866
2542,-2.48231408522274
2543,-11.47489838970461
2544,-11.47877358927997
2545,-2.4961829742469006
2546,-2.493652502708222
2547,-2.493652502708222
2548,-2.4961789218079984
2549,-11.495423212898514
2550,-11.49545062577548
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,-2.49618755132968
2558,-2.493652502708222
2559,-2.493652502708222
2560,-2.496189951530066
2561,-11.490667378231846
2562,-11.492647295429604
2563,-2.4823579332348062
2564,-2.4706134384639964
2565,-2.4706134384639964
2566,-2.4823577355286552
2567,-11.469543466277115
2568,-11.476847541672237
2569,-2.4182860705511686
2570,-2.3639511040000003
2571,-2.4508338778154126
2572,-2.418309883566918
2573,-11.39933383188567
2574,-11.404400357945766
2575,-2.489418086284834
2576,-2.482368063078398
2577,-2.493645508665229
2578,-2.4894129519384416
2579,-11.485466551956684
2580,-11.483948987073585
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,-2.4823231511134614
2588,-2.470613438464001
2589,-2.489400147120692
2590,-2.4823556362658357
2591,-11.477900853625055
2592,-11.478737129314986
2593,-2.489414420346038
2594,-2.482368063078398
2595,-2.482368063078398
